knot,newton_converged,newton_termination,newton_iterations,newton_grad_norm,newton_relative_grad_norm,feasible_init_used,min_cone_margin,min_alpha,force_norm,certification_mode,selected_seed_mode,selected_objective,selected_grad_norm,selected_relative_grad_norm,selected_stationarity_passed,selected_min_cone_margin,selected_min_alpha,hessian_llt_success,hessian_eig_min,hessian_eig_max,hessian_condition,newton_decrement,newton_step_norm,action_velocity_mismatch,accepted_node_feasible,accepted_node_grad_norm,accepted_node_relative_grad_norm,accepted_node_stationarity_passed,cold_restart_converged,cold_restart_termination,cold_restart_iterations,cold_restart_grad_norm,cold_restart_relative_grad_norm,cold_restart_feasible_init_used,cold_restart_min_cone_margin,cold_restart_min_alpha,cold_restart_force_norm
217,1,gradient,13,1.5193893565608929e-11,1.0642464385863915e-13,0,1.180965403617237e-07,0.00034871887166661175,363.68176669962099,action_stationarity_plus_shooting_defect_v3,cold_refined,-101.49164686616083,1.5193893565608929e-11,1.0642464385863915e-13,1,1.180965403617237e-07,0.00034871887166661175,1,0.011274197584392142,52624.781640960493,4667718.5890207905,6.846045404196119e-14,4.2002257905609494e-14,1.8463886111023248e-13,1,5.5825523923042919e-10,3.9102626828843898e-12,1,1,gradient,13,1.5193893565608929e-11,1.0642464385863915e-13,0,1.180965403617237e-07,0.00034871887166661175,363.68176669962099
218,1,gradient,13,2.6899479116347349e-11,1.9140954192251882e-13,0,3.1362584802204537e-08,0.00017990295364242459,604.05254862441075,action_stationarity_plus_shooting_defect_v3,cold_refined,-99.317421077946051,2.6899479116347349e-11,1.9140954192251882e-13,1,3.1362584802204537e-08,0.00017990295364242459,1,0.011273771083018389,140182.97617038022,12434435.215873504,7.8553337334547216e-14,1.6221661790018502e-13,5.0924169990702037e-13,1,2.7518477224625125e-09,1.9581416789478724e-11,1,1,gradient,13,2.6899479116347349e-11,1.9140954192251882e-13,0,3.1362584802204537e-08,0.00017990295364242459,604.05254862441075
219,1,gradient,13,4.8128619575722117e-11,3.4900968509793093e-13,0,2.2710486169680923e-06,0.0018979413208174006,97.962808775243829,action_stationarity_plus_shooting_defect_v3,cold_refined,-93.959961264707644,4.8128619575722117e-11,3.4900968509793093e-13,1,2.2710486169680923e-06,0.0018979413208174006,1,0.011294414783795269,5326.048616329922,471564.81484737952,1.1863189122820941e-11,1.4455972499911761e-11,1.4450507385344708e-11,1,1.9099146503118235e-10,1.3849944514209762e-12,1,1,gradient,13,4.8128619575722117e-11,3.4900968509793093e-13,0,2.2710486169680923e-06,0.0018979413208174006,97.962808775243829
220,1,gradient,17,3.7564875949907572e-11,2.7902213838359912e-13,1,1.5076057741707752e-07,0.00039101929702038685,267.36364614311907,action_stationarity_plus_shooting_defect_v3,cold_refined,-91.691253102970819,3.7564875949907572e-11,2.7902213838359912e-13,1,1.5076057741707752e-07,0.00039101929702038685,1,0.011349642322350011,28109.343835343952,2476672.2189993863,9.3360428662173455e-13,1.046298926189298e-13,1.1322125811278006e-12,1,1.8113172744184784e-09,1.3453994094731985e-11,1,1,gradient,17,3.7564875949907572e-11,2.7902213838359912e-13,1,1.5076057741707752e-07,0.00039101929702038685,267.36364614311907
221,1,gradient,20,1.9122238153374715e-11,1.1613040062551814e-13,1,1.2978415733175019e-08,0.00013155954933677383,1207.9393086345319,action_stationarity_plus_shooting_defect_v3,cold_refined,-140.53002179336312,1.9122238153374715e-11,1.1613040062551814e-13,1,1.2978415733175019e-08,0.00013155954933677383,1,0.011293246376353471,689091.13195628615,61017984.465401351,1.6882856920184792e-13,6.4785572188489613e-14,2.3923250953421615e-12,1,1.8870972663558936e-08,1.1460445153098057e-10,1,1,gradient,20,1.9122238153374715e-11,1.1613040062551814e-13,1,1.2978415733175019e-08,0.00013155954933677383,1207.9393086345319
222,1,gradient,13,7.5818890843831166e-14,5.0303208826928949e-16,1,0.065401389962467249,0.49264310667349548,12.8961487323614,action_stationarity_plus_shooting_defect_v3,cold_refined,-99.589498295497393,7.5818890843831166e-14,5.0303208826928949e-16,1,0.065401389962467249,0.49264310667349548,1,0.011302372406760089,121.12929076934401,10717.156222608191,1.9061770941682533e-14,1.1273362194790261e-13,3.5403987208729229e-13,1,8.8241649377747733e-12,5.8545278973078574e-14,1,1,gradient,13,7.5818890843831166e-14,5.0303208826928949e-16,1,0.065401389962467249,0.49264310667349548,12.8961487323614
223,1,gradient,10,3.7095496975103598e-14,2.4927474268584527e-16,0,0.31988788281130809,0.90636886157027829,2.7475050815503281,action_stationarity_plus_shooting_defect_v3,cold_refined,-94.964022833723263,3.7095496975103598e-14,2.4927474268584527e-16,1,0.31988788281130809,0.90636886157027829,1,0.011287073479147834,36.795824912546394,3259.9969319349598,1.1556699840745044e-14,2.9436614515223481e-14,1.4469121929603855e-13,1,2.1442406585933847e-13,1.4408892777096981e-15,1,1,gradient,10,3.7095496975103598e-14,2.4927474268584527e-16,0,0.31988788281130809,0.90636886157027829,2.7475050815503281
224,1,direct,0,4.8283372164788887e-14,3.2152939043332571e-16,0,1.1441661262988483,1.1024858402880944,0.20064884002977887,action_stationarity_plus_shooting_defect_v3,accepted_direct,-93.560697837872524,4.8283372164788887e-14,3.2152939043332571e-16,1,1.1441661262988483,1.1024858402880944,1,0.011280604329699521,33.877477063209945,3003.161539317312,2.1355085825075857e-14,1.0316772481596528e-13,0,1,4.8283372164788887e-14,3.2152939043332571e-16,1,1,gradient,2,1.1878215835488378e-09,7.9099601493814139e-12,0,1.1441661253128246,1.1024858399306738,0.20064884014130643
225,1,direct,0,8.8325754630475484e-15,5.8203274257486969e-17,0,0.40246154729621286,0.73714042690288373,0.29806333418927072,action_stationarity_plus_shooting_defect_v3,accepted_direct,-93.521952072010706,8.8325754630475484e-15,5.8203274257486969e-17,1,0.40246154729621286,0.73714042690288373,1,0.011284172802750453,33.882248814570765,3002.6346996664352,5.3679690314870712e-15,1.8938484299992885e-14,0,1,8.8325754630475484e-15,5.8203274257486969e-17,1,1,gradient,3,3.6883276160317762e-12,2.4304660026453275e-14,0,0.40246154729013561,0.73714042690079151,0.29806333419343201
226,1,gradient,5,4.5931043864298865e-15,2.9931510110004909e-17,0,1.2322152235168959,1.1555776120560124,0.15794865183756618,action_stationarity_plus_shooting_defect_v3,cold_refined,-92.741408818719094,4.5931043864298865e-15,2.9931510110004909e-17,1,1.2322152235168959,1.1555776120560124,1,0.011289363872903338,33.880993904726601,3001.1428709502006,8.8781871188439296e-15,6.4808440517974319e-14,8.8041008805657576e-14,1,5.354738833227063e-14,3.4894791417477484e-16,1,1,gradient,5,4.5931043864298865e-15,2.9931510110004909e-17,0,1.2322152235168959,1.1555776120560124,0.15794865183756618
227,1,gradient,3,1.1070223179529342e-14,7.1921503588309898e-17,0,2.2889837670047424,1.9320522442003452,0.16902803082795315,action_stationarity_plus_shooting_defect_v3,cold_refined,-92.103435715209926,1.1070223179529342e-14,7.1921503588309898e-17,1,2.2889837670047424,1.9320522442003452,1,0.011294679879278374,33.885609085339681,3000.1389545805046,5.5796478755614901e-15,2.2045700211320898e-14,3.7642344780641529e-14,1,3.3598381489911575e-14,2.1828341449849762e-16,1,1,gradient,3,1.1070223179529342e-14,7.1921503588309898e-17,0,2.2889837670047424,1.9320522442003452,0.16902803082795315
228,1,direct,0,1.3946474727667282e-14,8.9563522524704944e-17,0,2.0903907348136004,2.7822149839199666,0.27765065271345657,action_stationarity_plus_shooting_defect_v3,accepted_direct,-95.396987376631017,1.3946474727667282e-14,8.9563522524704944e-17,1,2.0903907348136004,2.7822149839199666,1,0.011289433018624883,33.888610869007231,3001.7991880636587,1.5333342512269438e-14,1.1052340380855265e-13,0,1,1.3946474727667282e-14,8.9563522524704944e-17,1,1,gradient,3,2.2458566272295171e-12,1.4422772388572687e-14,1,2.0903907347989268,2.7822149839199679,0.27765065271521078
229,1,gradient,11,3.9810429587004326e-11,2.5397598279200451e-13,1,0.0016783010234222573,1.1510901002894294,96.972777369949995,action_stationarity_plus_shooting_defect_v3,cold_refined,-102.42142853576942,3.9810429587004326e-11,2.5397598279200451e-13,1,0.0016783010234222573,1.1510901002894294,1,0.011285900011964464,4801.1088238258772,425407.70507767232,5.8201904247773122e-13,2.4944815279420925e-13,1.1127120732482623e-12,1,8.2413877733412608e-10,5.2577040263530017e-12,1,1,gradient,11,3.9810429587004326e-11,2.5397598279200451e-13,1,0.0016783010234222573,1.1510901002894294,96.972777369949995
230,1,gradient,13,8.1300488894167835e-11,4.9906063444032118e-13,1,4.9344113072905166e-07,0.00071477605303860159,147.32218688756299,action_stationarity_plus_shooting_defect_v3,cold_refined,-109.78483541320576,8.1300488894167835e-11,4.9906063444032118e-13,1,4.9344113072905166e-07,0.00071477605303860159,1,0.011282706593987765,10596.757103559925,939203.4628647205,1.1527512033260601e-12,1.4431069187154802e-13,1.4324531767295273e-12,1,1.0181943302953198e-09,6.2501556309481415e-12,1,1,gradient,13,8.1300488894167835e-11,4.9906063444032118e-13,1,4.9344113072905166e-07,0.00071477605303860159,147.32218688756299
231,1,gradient,22,1.0805167624869233e-10,6.6391860970316025e-13,1,2.3427638059231151e-08,0.00015336360991949349,689.50504809175948,action_stationarity_plus_shooting_defect_v3,cold_refined,-104.57603193144632,1.0805167624869233e-10,6.6391860970316025e-13,1,2.3427638059231151e-08,0.00015336360991949349,1,0.01127968153406954,192203.49779797788,17039798.261807285,2.5754463718656553e-13,9.414672508058012e-14,3.9364043649025822e-13,1,3.4835136740104472e-09,2.1404291313425633e-11,1,1,gradient,22,1.0805167624869233e-10,6.6391860970316025e-13,1,2.3427638059231151e-08,0.00015336360991949349,689.50504809175948
232,1,gradient,53,1.9921118781038206e-11,1.2719838272692233e-13,1,6.7816321148095866e-08,0.00026761499869593086,451.0290352507775,action_stationarity_plus_shooting_defect_v3,cold_refined,-99.441456236166459,1.9921118781038206e-11,1.2719838272692233e-13,1,6.7816321148095866e-08,0.00026761499869593086,1,0.011277186217585344,73485.354113025009,6516284.5319015756,9.0259732510121381e-14,1.1607639741806491e-13,3.0899148104437436e-13,1,1.9948406512550274e-10,1.2737261768605149e-12,1,1,gradient,53,1.9921118781038206e-11,1.2719838272692233e-13,1,6.7816321148095866e-08,0.00026761499869593086,451.0290352507775
233,1,direct,0,1.9183315590341813e-09,1.2764604819336985e-11,0,1.299016371401458e-06,0.0038271796949873038,607.59738253803823,action_stationarity_plus_shooting_defect_v3,accepted_direct,-99.003030482729926,1.9183315590341813e-09,1.2764604819336985e-11,1,1.299016371401458e-06,0.0038271796949873038,1,0.011275236843296359,141762.67172505145,12572921.854793303,5.7848790963331461e-12,5.9966705216399972e-13,0,1,1.9183315590341813e-09,1.2764604819336985e-11,1,0,max_iterations,999,1.5514136686080441e-07,1.0323128083795052e-09,0,1.2990163401076276e-06,0.003827179659519897,607.59738688849291
234,1,gradient,15,3.4910985945259052e-12,2.3156460594802728e-14,0,3.5139001989058336e-06,0.0045635420879594907,241.17271102330722,action_stationarity_plus_shooting_defect_v3,cold_refined,-100.69840661683632,3.4910985945259052e-12,2.3156460594802728e-14,1,3.5139001989058336e-06,0.0045635420879594907,1,0.011274136525305976,21786.879948143109,1932465.5062709399,3.3007283024514679e-14,8.610857501944177e-14,6.9492840574237648e-14,1,7.2826879537301681e-12,4.8306076743071402e-14,1,1,gradient,15,3.4910985945259052e-12,2.3156460594802728e-14,0,3.5139001989058336e-06,0.0045635420879594907,241.17271102330722
235,1,direct,0,9.5134250264064899e-12,6.2949853260673716e-14,0,3.9028763224785658e-07,0.00078830092789114459,345.05864852410019,action_stationarity_plus_shooting_defect_v3,accepted_direct,-102.29008616600633,9.5134250264064899e-12,6.2949853260673716e-14,1,3.9028763224785658e-07,0.00078830092789114459,1,0.011273584222942425,40440.122608261554,3587157.5364615154,6.1047087669366139e-14,1.1608388321313498e-13,0,1,9.5134250264064899e-12,6.2949853260673716e-14,1,1,gradient,27,1.1520678283307815e-10,7.6231746756257009e-13,1,3.9028763224693437e-07,0.00078830092789014539,345.05864852671988
236,1,direct,0,1.3682226288299069e-10,9.2158949869424979e-13,0,9.1135509594357244e-08,0.00030467115987913018,426.84717758349063,action_stationarity_plus_shooting_defect_v3,accepted_direct,-100.58564797253382,1.3682226288299069e-10,9.2158949869424979e-13,1,9.1135509594357244e-08,0.00030467115987913018,1,0.011273161348180851,69515.530842353881,6166462.8665650738,1.011256912288086e-12,2.408565835652349e-13,0,1,1.3682226288299069e-10,9.2158949869424979e-13,1,1,gradient,11,3.9248221104794824e-10,2.6436303310917954e-12,1,9.1135509595066515e-08,0.00030467115988026816,426.84717758656922
237,1,direct,0,5.3773431095689487e-10,3.9317902643347079e-12,0,4.2156417712247368e-08,0.00021291984846409651,532.56834657388276,action_stationarity_plus_shooting_defect_v3,accepted_direct,-88.699221804871385,5.3773431095689487e-10,3.9317902643347079e-12,1,4.2156417712247368e-08,0.00021291984846409651,1,0.011272883508686325,116538.67726271547,10337965.186362172,2.268445754173291e-12,1.0896601985878186e-13,0,1,5.3773431095689487e-10,3.9317902643347079e-12,1,1,step,14,1.4187523958212428e-08,1.0373592950513164e-10,0,4.215641762597969e-08,0.00021291984819891974,532.56834688543086
238,1,direct,0,6.2581942040223128e-12,4.5339043914362694e-14,0,2.4681612283899354e-07,0.00051240094845747541,213.7550657691514,action_stationarity_plus_shooting_defect_v3,accepted_direct,-89.774753740547027,6.2581942040223128e-12,4.5339043914362694e-14,1,2.4681612283899354e-07,0.00051240094845747541,1,0.011273011502335919,19487.792710389283,1728712.2173477027,4.9206119745888708e-14,4.3897335749008789e-14,0,1,6.2581942040223128e-12,4.5339043914362694e-14,1,1,gradient,12,7.168715344823744e-12,5.1935540705916175e-14,0,2.4681612283931287e-07,0.00051240094845764195,213.75506576888336
239,1,gradient,620,9.3922124654027479e-12,6.7023808223344569e-14,0,6.3054660198677085e-08,0.00025285999354818234,406.90060639932824,action_stationarity_plus_shooting_defect_v3,cold_refined,-93.290144830425348,9.3922124654027479e-12,6.7023808223344569e-14,1,6.3054660198677085e-08,0.00025285999354818234,1,0.011312299071293658,63235.290551276557,5589959.2251537833,4.2669797996317826e-14,7.2925263639502133e-14,1.4001769255363963e-13,1,5.9634786237810403e-10,4.2556005743762324e-12,1,1,gradient,620,9.3922124654027479e-12,6.7023808223344569e-14,0,6.3054660198677085e-08,0.00025285999354818234,406.90060639932824
240,1,gradient,16,5.7849146172468174e-10,3.5081907042191965e-12,1,5.0887587361312898e-09,7.1631525775620042e-05,1413.4876725097047,action_stationarity_plus_shooting_defect_v3,cold_refined,-141.61988963628181,5.7849146172468174e-10,3.5081907042191965e-12,1,5.0887587361312898e-09,7.1631525775620042e-05,1,0.011314256625751039,790748.79351041873,69889593.250933439,2.214396524035005e-11,1.0584117594347805e-11,1.0712828199796223e-11,1,1.2843404924565429e-07,7.7887258063503435e-10,1,1,gradient,16,5.7849146172468174e-10,3.5081907042191965e-12,1,5.0887587361312898e-09,7.1631525775620042e-05,1413.4876725097047
241,1,direct,0,2.6651400044483988e-13,1.777791363085208e-15,0,0.049974976709464158,0.60396508616027367,16.303659538882133,action_stationarity_plus_shooting_defect_v3,accepted_direct,-98.527247825797019,2.6651400044483988e-13,1.777791363085208e-15,1,0.049974976709464158,0.60396508616027367,1,0.011318088119902968,178.16518426128482,15741.632541982033,3.2674519954058888e-14,1.7199811109930531e-13,0,1,2.6651400044483988e-13,1.777791363085208e-15,1,1,gradient,11,9.4079741426325122e-09,6.2756234745574536e-11,1,0.049974975518452425,0.60396508616039846,16.303659924946444
242,1,direct,0,4.6412315169342872e-14,3.2874764056164781e-16,0,0.059090323916556997,1.1184159081494287,14.09225931258791,action_stationarity_plus_shooting_defect_v3,accepted_direct,-86.746757923028298,4.6412315169342872e-14,3.2874764056164781e-16,1,0.059090323916556997,1.1184159081494287,1,0.011313906050974385,135.16133006513297,11946.478029441698,9.8719859308039286e-15,4.4297641606403405e-14,0,1,4.6412315169342872e-14,3.2874764056164781e-16,1,1,gradient,82,1.3255346583533991e-12,9.3890250858291649e-15,0,0.059090323916343834,1.1184159081494287,14.092259312636211
243,1,gradient,8,1.0857989010194182e-13,7.7626845252161279e-16,0,0.14344650574588513,1.4005217409291593,5.8199638891634944,action_stationarity_plus_shooting_defect_v3,cold_refined,-82.939319786344598,1.0857989010194182e-13,7.7626845252161279e-16,1,0.14344650574588513,1.4005217409291593,1,0.01131334270954382,48.614812829097232,4297.1219096975001,2.7752366607357777e-14,1.0489515020405761e-13,6.1001560380942069e-14,1,1.4581719405782054e-13,1.0424885075499234e-15,1,1,gradient,8,1.0857989010194182e-13,7.7626845252161279e-16,0,0.14344650574588513,1.4005217409291593,5.8199638891634944
244,1,direct,0,3.209068551882865e-14,2.2519875816549437e-16,0,0.28110382889617547,0.73512573120648383,0.43736437342101714,action_stationarity_plus_shooting_defect_v3,accepted_direct,-85.132275110772468,3.209068551882865e-14,2.2519875816549437e-16,1,0.28110382889617547,0.73512573120648383,1,0.01128049893884361,33.890347816824423,3004.3305708868406,1.1912033317524051e-14,5.7031942840552109e-14,0,1,3.209068551882865e-14,2.2519875816549437e-16,1,1,gradient,3,1.5863915155755595e-09,1.113261974615101e-11,0,0.28110382568623399,0.73512573015412075,0.43736437686411239
245,1,direct,0,1.0741512807008085e-14,7.4574524661102812e-17,0,0.90545972902587668,0.96062017396146016,0.16647400268922843,action_stationarity_plus_shooting_defect_v3,accepted_direct,-83.899416077494024,1.0741512807008085e-14,7.4574524661102812e-17,1,0.90545972902587668,0.96062017396146016,1,0.011283477073838,33.880261402999608,3002.6437047100289,6.5101565664552534e-15,2.9851264873715618e-14,0,1,1.0741512807008085e-14,7.4574524661102812e-17,1,1,gradient,3,3.7593064813348422e-11,2.6099535413492562e-13,0,0.90545972899114524,0.96062017394487287,0.16647400269190299
246,1,direct,0,7.5718516936071381e-15,5.2207621492274091e-17,0,1.7663145291949358,1.5221644758248996,0.1471682286758357,action_stationarity_plus_shooting_defect_v3,accepted_direct,-82.676734044910006,7.5718516936071381e-15,5.2207621492274091e-17,1,1.7663145291949358,1.5221644758248996,1,0.01128854455210376,33.886233954038566,3001.824885186235,2.6588253611427018e-14,1.871548030211246e-13,0,1,7.5718516936071381e-15,5.2207621492274091e-17,1,1,gradient,3,1.0092234040976463e-14,6.9585559271795286e-17,0,1.7663145291949367,1.5221644758248996,0.14716822867583562
247,1,direct,0,4.1084243841003822e-14,2.768516557930787e-16,0,2.9526099314120371,2.1639151281330715,0.13589457744807423,action_stationarity_plus_shooting_defect_v3,accepted_direct,-85.40250715754766,4.1084243841003822e-14,2.768516557930787e-16,1,2.9526099314120371,2.1639151281330715,1,0.011289767858330982,33.890885795218239,3001.9116620019222,9.5255744129945774e-15,4.2352994023480711e-14,0,1,4.1084243841003822e-14,2.768516557930787e-16,1,1,gradient,2,5.3159323418345918e-09,3.5822118975488623e-11,0,2.9526099054332695,2.1639151256028044,0.13589457829045576
248,1,direct,0,6.6347807022734454e-14,4.3740266673968297e-16,0,5.8825884218438729,2.8871843392856391,0.11713631476393997,action_stationarity_plus_shooting_defect_v3,accepted_direct,-89.554422060540304,6.6347807022734454e-14,4.3740266673968297e-16,1,5.8825884218438729,2.8871843392856391,1,0.011286346873681297,33.890997134283751,3002.8314310730943,1.6388890720044363e-14,5.7351419821840447e-14,0,1,6.6347807022734454e-14,4.3740266673968297e-16,1,1,gradient,2,3.1304919883517028e-09,2.0637992502465525e-11,0,5.8825884218049689,2.8871843392868688,0.11713631490762112
249,1,direct,0,2.123415646388356e-14,1.3771826526355556e-16,0,2.0767857212418939,2.1751088705513935,0.17314402056755673,action_stationarity_plus_shooting_defect_v3,accepted_direct,-93.739406184123041,2.123415646388356e-14,1.3771826526355556e-16,1,2.0767857212418939,2.1751088705513935,1,0.011283792495398908,33.888232877634195,3003.2662237853538,6.8466737304170224e-15,2.6791213631654115e-14,0,1,2.123415646388356e-14,1.3771826526355556e-16,1,1,gradient,4,7.8253710801943643e-13,5.0752971140670276e-15,0,2.0767857212390819,2.1751088705512096,0.17314402056774189
250,1,direct,0,2.3053060006940495e-12,1.4867542426055941e-14,0,0.00050981035705111033,0.39593200403983708,109.74263630651129,action_stationarity_plus_shooting_defect_v3,accepted_direct,-99.905246914107067,2.3053060006940495e-12,1.4867542426055941e-14,1,0.00050981035705111033,0.39593200403983708,1,0.011281672468782443,6032.3446698826792,534703.04926639225,3.3455146228094063e-14,6.185870005664633e-14,0,1,2.3053060006940495e-12,1.4867542426055941e-14,1,1,gradient,15,1.0902742023928857e-10,7.0314734595885907e-13,1,0.00050981035702887811,0.39593200403980822,109.74263631129287
251,1,gradient,29,2.5426482585037306e-09,1.6260636449510837e-11,1,3.251109035681543e-08,0.00018060174089984393,561.45328811695811,action_stationarity_plus_shooting_defect_v3,cold_refined,-99.068249088819684,2.5426482585037306e-09,1.6260636449510837e-11,1,3.251109035681543e-08,0.00018060174089984393,1,0.011279522959370757,128874.27916431862,11425507.942891588,4.6877751978633943e-11,7.6187073402277743e-12,7.6762553105160113e-12,1,3.1433300282976756e-09,2.0102091061961378e-11,1,1,gradient,29,2.5426482585037306e-09,1.6260636449510837e-11,1,3.251109035681543e-08,0.00018060174089984393,561.45328811695811
252,1,direct,0,6.0454120810133411e-11,4.0287969056551228e-13,0,4.6868969329860207e-08,0.00021794455915816191,561.92664150628309,action_stationarity_plus_shooting_defect_v3,accepted_direct,-89.472895080378009,6.0454120810133411e-11,4.0287969056551228e-13,1,4.6868969329860207e-08,0.00021794455915816191,1,0.011277826957146053,114268.25419621875,10132116.287155312,2.2538597116987069e-13,1.4197645872328769e-13,0,1,6.0454120810133411e-11,4.0287969056551228e-13,1,1,step,21,5.6763117705727421e-08,3.7828202594559419e-10,1,4.686896933026669e-08,0.00021794455915927213,561.92664297400916
253,1,direct,0,3.3588490331651085e-11,2.2889122530105754e-13,0,8.8138561435916495e-08,0.00030719984613057638,415.80310510911005,action_stationarity_plus_shooting_defect_v3,accepted_direct,-88.927599576103347,3.3588490331651085e-11,2.2889122530105754e-13,1,8.8138561435916495e-08,0.00030719984613057638,1,0.011276602396526508,72543.345460964498,6433085.331031071,1.9842647869412329e-13,2.3242368274282391e-13,0,1,3.3588490331651085e-11,2.2889122530105754e-13,1,1,gradient,15,3.0832521647853648e-10,2.1011047502924882e-12,1,8.8138561435835431e-08,0.00030719984613024331,415.80310510984026
254,1,gradient,12,7.7048922916686579e-12,5.290328625612719e-14,0,9.5935194208781797e-08,0.00031682980821041984,391.30986971191413,action_stationarity_plus_shooting_defect_v3,cold_refined,-90.92511739084847,7.7048922916686579e-12,5.290328625612719e-14,1,9.5935194208781797e-08,0.00031682980821041984,1,0.011275558128559975,63475.694545822764,5629494.6841739509,4.3750606437541172e-14,8.8800813780281957e-14,1.2754028008388434e-13,1,2.3179289691107523e-10,1.5915350290727896e-12,1,1,gradient,12,7.7048922916686579e-12,5.290328625612719e-14,0,9.5935194208781797e-08,0.00031682980821041984,391.30986971191413
255,1,gradient,16,5.3727510627350884e-12,4.1605555443549095e-14,0,8.1409716005174367e-08,0.00030155954596118584,434.80588846304187,action_stationarity_plus_shooting_defect_v3,cold_refined,-74.029612543046582,5.3727510627350884e-12,4.1605555443549095e-14,1,8.1409716005174367e-08,0.00030155954596118584,1,0.011274730380218152,77908.68470274318,6910026.4108697688,3.0555543419390692e-14,5.102359273125371e-14,6.7904480887597987e-14,1,7.7529747995971617e-11,6.0037552291296834e-13,1,1,gradient,16,5.3727510627350884e-12,4.1605555443549095e-14,0,8.1409716005174367e-08,0.00030155954596118584,434.80588846304187
256,1,gradient,10,4.3643076664775657e-12,3.1791721795587745e-14,0,1.237576517010282e-07,0.00035223156700267544,321.59238079342856,action_stationarity_plus_shooting_defect_v3,cold_refined,-86.257098766611207,4.3643076664775657e-12,3.1791721795587745e-14,1,1.237576517010282e-07,0.00035223156700267544,1,0.011274308353460665,39879.959220677963,3537242.1944124629,2.4645104083512591e-14,6.7489819162720762e-14,1.869367081509986e-13,1,9.6112487957113108e-11,7.0012971397144415e-13,1,1,gradient,10,4.3643076664775657e-12,3.1791721795587745e-14,0,1.237576517010282e-07,0.00035223156700267544,321.59238079342856
257,1,direct,0,1.4792342403033737e-10,1.0722973181862508e-12,0,1.4235611950762342e-07,0.00038237826698692134,341.77001972729113,action_stationarity_plus_shooting_defect_v3,accepted_direct,-88.045256929025186,1.4792342403033737e-10,1.0722973181862508e-12,1,1.4235611950762342e-07,0.00038237826698692134,1,0.011274433516750067,45124.046233338886,4002333.7905447334,7.9085433971316544e-13,6.9295301141094752e-14,0,1,1.4792342403033737e-10,1.0722973181862508e-12,1,1,gradient,12,1.8989929946745318e-09,1.3765805576717611e-11,0,1.4235611951014948e-07,0.00038237826699055733,341.77001976264199
258,1,direct,0,1.0042886363055138e-09,7.5838945685673214e-12,0,1.7340311919581526e-08,0.00013721891362138139,829.39391890073921,action_stationarity_plus_shooting_defect_v3,accepted_direct,-85.276177218714267,1.0042886363055138e-09,7.5838945685673214e-12,1,1.7340311919581526e-08,0.00013721891362138139,1,0.011274467552485606,289322.74433247693,25661765.665261231,2.4016968017864891e-12,2.5569357492382839e-13,0,1,1.0042886363055138e-09,7.5838945685673214e-12,1,1,step,18,4.6248576792951736e-08,3.4924653895748815e-10,0,1.7340311859882667e-08,0.00013721891338287773,829.39392027798499
259,1,gradient,17,3.991493263694921e-13,3.114043407308916e-15,0,2.6266753631110963e-05,0.016217528169792855,85.493393212495093,action_stationarity_plus_shooting_defect_v3,cold_refined,-78.061734131290606,3.991493263694921e-13,3.114043407308916e-15,1,2.6266753631110963e-05,0.016217528169792855,1,0.011284911946790382,4261.0332582520368,377586.75285578513,1.6705576102519146e-14,8.9641663875846433e-14,3.191465141751856e-10,1,2.473456749860368e-07,1.9297168193276218e-09,1,1,gradient,17,3.991493263694921e-13,3.114043407308916e-15,0,2.6266753631110963e-05,0.016217528169792855,85.493393212495093
260,1,direct,0,3.3246162515636738e-12,2.6969907915788548e-14,0,5.8210432213139966e-06,0.0059620682850803908,182.82929608615595,action_stationarity_plus_shooting_defect_v3,accepted_direct,-73.355564926744435,3.3246162515636738e-12,2.6969907915788548e-14,1,5.8210432213139966e-06,0.0059620682850803908,1,0.011328907462590677,16069.697111313884,1418468.3884459138,2.9350795504060527e-14,2.2948186408105506e-14,0,1,3.3246162515636738e-12,2.6969907915788548e-14,1,1,gradient,14,8.1730490586051929e-10,6.6301300307404943e-12,0,5.8210432213168223e-06,0.0059620682850798357,182.82929609116576
261,1,direct,0,1.2579743156712293e-10,1.0418682291607379e-12,0,1.1171590034350079e-05,0.017135694442580909,332.12437624621958,action_stationarity_plus_shooting_defect_v3,accepted_direct,-69.872779906458632,1.2579743156712293e-10,1.0418682291607379e-12,1,1.1171590034350079e-05,0.017135694442580909,1,0.011327481348071145,45034.951054624944,3975725.0240181186,6.4437180253654666e-13,5.0590971278777894e-14,0,1,1.2579743156712293e-10,1.0418682291607379e-12,1,0,max_iterations,999,2.2917497737570802e-08,1.8980524870166124e-10,1,1.1171590034346555e-05,0.01713569444253539,332.12437631630456
262,1,direct,0,5.7349611400845539e-10,4.5882923247615258e-12,0,2.4216414705973392e-06,0.008744264359539608,664.43466368815177,action_stationarity_plus_shooting_defect_v3,accepted_direct,-75.885279805962611,5.7349611400845539e-10,4.5882923247615258e-12,1,2.4216414705973392e-06,0.008744264359539608,1,0.011341199630996144,179820.04173232176,15855469.225747809,1.7400210398202041e-12,6.8520774257662022e-14,0,1,5.7349611400845539e-10,4.5882923247615258e-12,1,1,step,16,3.9735052135656934e-08,3.179028249445933e-10,0,2.4216414627837652e-06,0.0087442643593444863,664.43466492557161
