knot,newton_converged,newton_termination,newton_iterations,newton_grad_norm,newton_relative_grad_norm,feasible_init_used,min_cone_margin,min_alpha,force_norm,certification_mode,selected_seed_mode,selected_objective,selected_grad_norm,selected_relative_grad_norm,selected_stationarity_passed,selected_min_cone_margin,selected_min_alpha,hessian_llt_success,hessian_eig_min,hessian_eig_max,hessian_condition,newton_decrement,newton_step_norm,action_velocity_mismatch,accepted_node_feasible,accepted_node_grad_norm,accepted_node_relative_grad_norm,accepted_node_stationarity_passed,cold_restart_converged,cold_restart_termination,cold_restart_iterations,cold_restart_grad_norm,cold_restart_relative_grad_norm,cold_restart_feasible_init_used,cold_restart_min_cone_margin,cold_restart_min_alpha,cold_restart_force_norm
255,1,direct,0,7.1451906394434097e-12,6.0194034074911418e-14,0,6.5834710619043971e-08,0.00026687296645210024,502.32105813490978,action_stationarity_plus_shooting_defect_v3,accepted_direct,-60.408447335746281,7.1451906394434097e-12,6.0194034074911418e-14,1,6.5834710619043971e-08,0.00026687296645210024,1,0.011277372736572699,103332.53763777198,9162820.1046031676,2.4885919221380845e-14,1.8751968783109662e-14,0,1,7.1451906394434097e-12,6.0194034074911418e-14,1,1,step,15,9.8376599302121812e-08,8.2876506301688976e-10,0,6.5834710610409622e-08,0.00026687296642068092,502.3210599677746
256,1,direct,0,7.7051473636558765e-12,6.5035437426451656e-14,0,1.3689227188094368e-07,0.00037024490801572385,300.30509386163004,action_stationarity_plus_shooting_defect_v3,accepted_direct,-63.48957104087043,7.7051473636558765e-12,6.5035437426451656e-14,1,1.3689227188094368e-07,0.00037024490801572385,1,0.011276155806135524,35047.453244038748,3108102.960493762,4.2479215368340489e-14,5.2627950589143124e-14,0,1,7.7051473636558765e-12,6.5035437426451656e-14,1,1,gradient,9,1.0627581608534695e-09,8.9702297188567559e-12,0,1.3689227184918019e-07,0.00037024490797137044,300.30509388840886
257,1,gradient,11,1.6276490312018527e-10,1.3733994585102794e-12,0,8.9423296380110702e-08,0.00029989961794685271,393.94528686770656,action_stationarity_plus_shooting_defect_v3,cold_refined,-64.741936668268437,1.6276490312018527e-10,1.3733994585102794e-12,1,8.9423296380110702e-08,0.00029989961794685271,1,0.011275261245846721,60866.658814259266,5398248.2079233145,8.5657508016132748e-13,6.0493452842178524e-14,7.2935360079858465e-11,1,1.5826661914805955e-07,1.3354432366672006e-09,1,1,gradient,11,1.6276490312018527e-10,1.3733994585102794e-12,0,8.9423296380110702e-08,0.00029989961794685271,393.94528686770656
258,1,gradient,13,5.9871891908197068e-12,6.0580976505391849e-14,0,1.239635172967634e-07,0.00037832545805353834,447.3329017632355,action_stationarity_plus_shooting_defect_v3,cold_refined,-51.040392100259098,5.9871891908197068e-12,6.0580976505391849e-14,1,1.239635172967634e-07,0.00037832545805353834,1,0.011274610040640006,79278.18517767798,7031567.8229149412,3.3786103709601224e-14,8.3788399326786621e-14,6.8127295740348721e-14,1,7.7871644359913791e-12,7.8793906573683658e-14,1,1,gradient,13,5.9871891908197068e-12,6.0580976505391849e-14,0,1.239635172967634e-07,0.00037832545805353834,447.3329017632355
259,1,direct,0,2.5772537743169438e-12,2.2257707176690515e-14,0,4.0493022053673711e-07,0.00067257810204153501,196.30215598994391,action_stationarity_plus_shooting_defect_v3,accepted_direct,-66.773926342687034,2.5772537743169438e-12,2.2257707176690515e-14,1,4.0493022053673711e-07,0.00067257810204153501,1,0.011274455064499108,17170.285666198422,1522937.0792619544,2.3320990594148202e-14,7.1787780574153577e-14,0,1,2.5772537743169438e-12,2.2257707176690515e-14,1,1,gradient,45,5.6073246291427538e-12,4.8426038166606952e-14,1,4.0493022053575577e-07,0.00067257810204070234,196.30215599013295
260,1,direct,0,7.0940498705934521e-12,5.5746740772698296e-14,0,1.8330784968259224e-07,0.00044411248192363639,275.86525730959875,action_stationarity_plus_shooting_defect_v3,accepted_direct,-77.233286977687825,7.0940498705934521e-12,5.5746740772698296e-14,1,1.8330784968259224e-07,0.00044411248192363639,1,0.011275901566386302,32052.854096151277,2842597.8984865835,4.4257384634585703e-14,6.8719608746062163e-14,0,1,7.0940498705934521e-12,5.5746740772698296e-14,1,1,gradient,13,8.0711854154649657e-12,6.342530561413558e-14,0,1.8330784968252374e-07,0.00044411248192349762,275.86525730959681
261,1,gradient,17,1.3189759431472568e-09,1.0534026429357988e-11,0,2.8227511846120476e-06,0.0042409139283353242,309.3495789923316,action_stationarity_plus_shooting_defect_v3,cold_refined,-75.29156340504278,1.3189759431472568e-09,1.0534026429357988e-11,1,2.8227511846120476e-06,0.0042409139283353242,1,0.011291659268486206,37097.304017350267,3285372.250018632,8.5748031303581306e-12,1.628871891456649e-12,5.7613215115196028e-10,1,9.1338784838314474e-07,7.2947894048570739e-09,1,1,gradient,17,1.3189759431472568e-09,1.0534026429357988e-11,0,2.8227511846120476e-06,0.0042409139283353242,309.3495789923316
262,1,gradient,26,9.8575813360235105e-11,7.3350992244056397e-13,1,2.5319206897140094e-08,0.00016820077906060105,735.96531156546234,action_stationarity_plus_shooting_defect_v3,cold_refined,-88.112207645541332,9.8575813360235105e-11,7.3350992244056397e-13,1,2.5319206897140094e-08,0.00016820077906060105,1,0.011288668484340545,253595.65053661063,22464620.241828728,3.4880692535189436e-13,1.2002885884991092e-13,1.4169010904694149e-09,1,5.0297325245481126e-06,3.7426611947881398e-08,1,1,gradient,26,9.8575813360235105e-11,7.3350992244056397e-13,1,2.5319206897140094e-08,0.00016820077906060105,735.96531156546234
263,1,gradient,12,2.903248609452976e-11,2.2166750763004549e-13,0,0.04771064164098604,0.49741046069468819,15.090263022530895,action_stationarity_plus_shooting_defect_v3,cold_refined,-74.604796686852382,2.903248609452976e-11,2.2166750763004549e-13,1,0.04771064164098604,0.49741046069468819,1,0.011285553806476943,152.96470362947113,13554.027232733804,2.5680858405520184e-12,9.0785660898959896e-13,7.5094336612965202e-10,1,2.2935175046769946e-08,1.7511359767965929e-10,1,1,gradient,12,2.903248609452976e-11,2.2166750763004549e-13,0,0.04771064164098604,0.49741046069468819,15.090263022530895
264,1,direct,0,1.0157567935101462e-13,7.9824726813901579e-16,0,0.044403861588918403,0.88378379396742446,15.188812840210311,action_stationarity_plus_shooting_defect_v3,accepted_direct,-70.090086325704434,1.0157567935101462e-13,7.9824726813901579e-16,1,0.044403861588918403,0.88378379396742446,1,0.011282799755880228,149.0824725378786,13213.251654154517,1.8649304172906494e-14,1.187361630962694e-13,0,1,1.0157567935101462e-13,7.9824726813901579e-16,1,1,gradient,5,3.2756873843061507e-09,2.5742466331565628e-11,0,0.044403861178842874,0.88378379396743045,15.188812979377726
265,1,gradient,7,4.6526322164014528e-09,3.5799379799854784e-11,0,0.084216213948664631,0.98782599271142679,7.5663264171824416,action_stationarity_plus_shooting_defect_v3,cold_refined,-71.714526032384754,4.6526322164014528e-09,3.5799379799854784e-11,1,0.084216213948664631,0.98782599271142679,1,0.011280319952869241,59.285748733774618,5255.679713117961,8.4265791272080368e-10,7.5956439523092375e-10,1.2631382051919245e-09,1,6.495556393444812e-09,4.9979641529895168e-11,1,1,gradient,7,4.6526322164014528e-09,3.5799379799854784e-11,0,0.084216213948664631,0.98782599271142679,7.5663264171824416
266,1,gradient,6,5.1244919662141238e-11,3.8060298277897022e-13,0,0.28672868939856405,0.59966327514201512,2.1793773712841378,action_stationarity_plus_shooting_defect_v3,cold_refined,-75.245319953266559,5.1244919662141238e-11,3.8060298277897022e-13,1,0.28672868939856405,0.59966327514201512,1,0.011278163903494183,35.53223407732272,3150.5335781043382,2.4775370072878011e-11,7.7878837992429793e-11,1.2511959029221986e-09,1,6.5227559480309295e-09,4.8445394901874862e-11,1,1,gradient,6,5.1244919662141238e-11,3.8060298277897022e-13,0,0.28672868939856405,0.59966327514201512,2.1793773712841378
267,1,gradient,11,8.0995506006748304e-14,6.0130885747379178e-16,0,0.57398174404923141,0.78260633026568194,0.29758133707991502,action_stationarity_plus_shooting_defect_v3,cold_refined,-73.136761751638502,8.0995506006748304e-14,6.0130885747379178e-16,1,0.57398174404923141,0.78260633026568194,1,0.011276593439113962,33.92292879123665,3008.2603380531277,3.5670349427570608e-14,2.1896565403125589e-13,1.095550285381962e-09,1,2.8135914529080205e-09,2.088804114376711e-11,1,1,gradient,11,8.0995506006748304e-14,6.0130885747379178e-16,0,0.57398174404923141,0.78260633026568194,0.29758133707991502
268,1,gradient,3,3.9604678459032782e-11,2.8811158973953797e-13,0,0.65582302319798036,1.2691681514697604,0.37043143154397579,action_stationarity_plus_shooting_defect_v3,cold_refined,-74.613764475746621,3.9604678459032782e-11,2.8811158973953797e-13,1,0.65582302319798036,1.2691681514697604,1,0.011275593137562118,33.929818851342702,3009.1382721422515,3.1999505619654152e-11,1.3823680075552229e-10,1.5334616869239271e-09,1,6.9073185602301877e-09,5.0248571852492465e-11,1,1,gradient,3,3.9604678459032782e-11,2.8811158973953797e-13,0,0.65582302319798036,1.2691681514697604,0.37043143154397579
269,1,gradient,3,1.5546504001710789e-09,1.0992174207848017e-11,0,1.6514425572253901,1.7712788566061008,0.25791134464345078,action_stationarity_plus_shooting_defect_v3,cold_refined,-78.373222441930267,1.5546504001710789e-09,1.0992174207848017e-11,1,1.6514425572253901,1.7712788566061008,1,0.011275203073501383,33.918700108573582,3008.2562493520149,1.2635613115855154e-09,7.03414007192284e-09,5.1934316406157427e-09,1,7.4804469463942511e-09,5.2890589408836624e-11,1,1,gradient,3,1.5546504001710789e-09,1.0992174207848017e-11,0,1.6514425572253901,1.7712788566061008,0.25791134464345078
270,1,gradient,3,7.5704316055225121e-09,5.2286777569804898e-11,1,0.52010540249630255,1.884668678843284,0.63990516970788913,action_stationarity_plus_shooting_defect_v3,cold_refined,-82.113016041871759,7.5704316055225121e-09,5.2286777569804898e-11,1,0.52010540249630255,1.884668678843284,1,0.011275071157784323,33.963316269321005,3012.2485077065512,5.6804663191107259e-09,3.2108839777566033e-08,2.6749380363387748e-08,1,7.5764479348683346e-09,5.2328330616679749e-11,1,1,gradient,3,7.5704316055225121e-09,5.2286777569804898e-11,1,0.52010540249630255,1.884668678843284,0.63990516970788913
271,1,direct,0,9.1769618767885588e-11,6.3821077981370862e-13,0,0.00037403409529235265,0.31978086392705518,206.39088713612892,action_stationarity_plus_shooting_defect_v3,accepted_direct,-85.639115380623863,9.1769618767885588e-11,6.3821077981370862e-13,1,0.00037403409529235265,0.31978086392705518,1,0.011275386865034761,19867.947028763989,1762063.4455013652,6.5185716404501606e-13,7.8635814264805197e-14,0,1,9.1769618767885588e-11,6.3821077981370862e-13,1,1,gradient,26,1.8448676839956641e-10,1.2830111523444775e-12,1,0.00037403409528452558,0.31978086392716154,206.39088714004518
272,1,direct,0,1.4185929189990845e-10,1.0104827610674625e-12,0,8.3724185880492163e-08,0.00032456234591166089,512.27885879041014,action_stationarity_plus_shooting_defect_v3,accepted_direct,-77.847500025701777,1.4185929189990845e-10,1.0104827610674625e-12,1,8.3724185880492163e-08,0.00032456234591166089,1,0.011275290058071548,105696.98334271024,9374214.1264956482,5.5651859874012046e-13,1.8669170950937476e-13,0,1,1.4185929189990845e-10,1.0104827610674625e-12,1,1,gradient,18,7.4300313381981512e-10,5.2925109669499815e-12,1,8.3724185881879908e-08,0.00032456234591327071,512.27885880169481
273,1,direct,0,4.8431426416230145e-12,3.6744869210107924e-14,0,2.4113877041307535e-07,0.0008544672855089197,513.92290944163528,action_stationarity_plus_shooting_defect_v3,accepted_direct,-67.851487136138871,4.8431426416230145e-12,3.6744869210107924e-14,1,2.4113877041307535e-07,0.0008544672855089197,1,0.011276183800873996,100561.81034867989,8918071.2308791503,3.4550699299469272e-14,1.3699727865879995e-13,0,1,4.8431426416230145e-12,3.6744869210107924e-14,1,1,step,18,9.8911059349428507e-08,7.5043710420429482e-10,1,2.4113876796463175e-07,0.00085446728461890942,513.92291348160688
274,1,direct,0,1.1281803807180165e-11,8.9671029433931377e-14,0,7.2919032987875577e-08,0.00027519259185410094,475.92080928719031,action_stationarity_plus_shooting_defect_v3,accepted_direct,-64.314856986188047,1.1281803807180165e-11,8.9671029433931377e-14,1,7.2919032987875577e-08,0.00027519259185410094,1,0.011277902738914415,91453.029716391655,8109045.7892346317,6.2061930231496176e-14,2.579073067665187e-14,0,1,1.1281803807180165e-11,8.9671029433931377e-14,1,1,step,16,2.1018388263070852e-08,1.6706020994551493e-10,1,7.2919032722143263e-08,0.00027519259132097185,475.92080978343478
275,1,direct,0,8.6681809364214353e-12,7.9797405757275033e-14,0,1.0454788043692874e-07,0.00033362189876576243,414.37170178494824,action_stationarity_plus_shooting_defect_v3,accepted_direct,-51.304369497488096,8.6681809364214353e-12,7.9797405757275033e-14,1,1.0454788043692874e-07,0.00033362189876576243,1,0.01127768460603281,68601.071705567083,6082903.9028871292,4.5423153078733844e-14,1.4852484011540444e-14,0,1,8.6681809364214353e-12,7.9797405757275033e-14,1,1,step,13,1.6105361242470407e-07,1.4826248498493308e-09,0,1.0454787727526242e-07,0.00033362189413368992,414.37170650532403
276,1,gradient,14,7.5436906136530878e-12,7.0517687055667685e-14,0,5.4936635274894581e-08,0.00023549095108008067,430.67547793135174,action_stationarity_plus_shooting_defect_v3,cold_refined,-54.730856858077544,7.5436906136530878e-12,7.0517687055667685e-14,1,5.4936635274894581e-08,0.00023549095108008067,1,0.011276335500938517,76026.420523293724,6742121.1897221515,3.0489516373711971e-14,2.3502965090267337e-14,2.8522524959793786e-14,1,8.1672471351796505e-12,7.634663284606738e-14,1,1,gradient,14,7.5436906136530878e-12,7.0517687055667685e-14,0,5.4936635274894581e-08,0.00023549095108008067,430.67547793135174
277,1,direct,0,2.3835834496144314e-12,2.1855935951994902e-14,0,1.2254720650753375e-07,0.00035291790576692794,290.30677024041279,action_stationarity_plus_shooting_defect_v3,accepted_direct,-57.179403540788087,2.3835834496144314e-12,2.1855935951994902e-14,1,1.2254720650753375e-07,0.00035291790576692794,1,0.011275368492706519,34645.433155143735,3072665.2683284064,2.1226232721304667e-14,1.1167974094916699e-13,0,1,2.3835834496144314e-12,2.1855935951994902e-14,1,1,gradient,13,4.2818965247699095e-12,3.9262252896402261e-14,0,1.2254720650758094e-07,0.00035291790576698345,290.30677024033679
278,1,direct,0,5.2657708916943504e-12,4.7204303914280883e-14,0,1.589460844906435e-07,0.00042327467381383932,317.38859853000656,action_stationarity_plus_shooting_defect_v3,accepted_direct,-60.899235564795255,5.2657708916943504e-12,4.7204303914280883e-14,1,1.589460844906435e-07,0.00042327467381383932,1,0.011274825780455945,39774.372224027582,3527715.017377336,3.5510671806788511e-14,1.1238003053904773e-13,0,1,5.2657708916943504e-12,4.7204303914280883e-14,1,1,gradient,24,2.1028682333172097e-09,1.8850883036662542e-11,0,1.5894608449063712e-07,0.00042327467381395034,317.38859857316896
279,1,direct,0,1.1084831170302769e-11,9.2143479977137969e-14,0,1.9567781700809963e-07,0.00044516849002448899,312.23479400867609,action_stationarity_plus_shooting_defect_v3,accepted_direct,-69.098926056563755,1.1084831170302769e-11,9.2143479977137969e-14,1,1.9567781700809963e-07,0.00044516849002448899,1,0.011274786356118409,37113.372357871856,3291714.0232756431,6.3390570338358933e-14,2.442916027169088e-14,0,1,1.1084831170302769e-11,9.2143479977137969e-14,1,1,gradient,11,1.5280731755476697e-09,1.2702221431382652e-11,1,1.9567781692899681e-07,0.00044516848993494951,312.23479404271239
280,1,gradient,15,1.2449594444290558e-11,1.017524919619243e-13,0,1.1355299854879174e-07,0.00033854055868459687,317.78276068429,action_stationarity_plus_shooting_defect_v3,cold_refined,-71.480823718755346,1.2449594444290558e-11,1.017524919619243e-13,1,1.1355299854879174e-07,0.00033854055868459687,1,0.011275230741828058,39212.632368834442,3477767.6188360541,1.5611378162234097e-13,9.2060693002279602e-14,6.3114600721775686e-10,1,4.9760372294396736e-07,4.0669934308425662e-09,1,1,gradient,15,1.2449594444290558e-11,1.017524919619243e-13,0,1.1355299854879174e-07,0.00033854055868459687,317.78276068429
281,1,gradient,1,3.65240491877579e-11,3.0744115353094182e-13,0,6.0319088735648618e-08,0.00024696241643526462,412.86495971380197,action_stationarity_plus_shooting_defect_v3,accepted_refined,-67.97380778272246,3.65240491877579e-11,3.0744115353094182e-13,1,6.0319088735648618e-08,0.00024696241643526462,1,0.011276409937655716,66467.871989100269,5894417.8472211929,1.4476033273341274e-13,1.1507216090185216e-13,1.0442668738254089e-10,1,7.5468830332244774e-07,6.3525881628751755e-09,1,1,gradient,16,1.085992053609787e-09,9.1413372041768629e-12,0,6.0319088735628567e-08,0.00024696241643537564,412.86495971772592
282,1,gradient,13,4.1930841816640067e-09,3.5103627062849778e-11,0,2.469861710447967e-08,0.00015943259742105809,654.59979068805239,action_stationarity_plus_shooting_defect_v3,cold_refined,-69.814855459490857,4.1930841816640067e-09,3.5103627062849778e-11,1,2.469861710447967e-08,0.00015943259742105809,1,0.011277444325421011,172323.23141758851,15280344.238024453,1.3556380886737798e-11,2.4667774006098139e-13,5.8228645756833776e-11,1,7.8921574858085046e-07,6.6071497995348952e-09,1,1,gradient,13,4.1930841816640067e-09,3.5103627062849778e-11,0,2.469861710447967e-08,0.00015943259742105809,654.59979068805239
283,1,direct,0,3.1448414041671094e-14,2.7646740424870678e-16,0,0.00011320108491679598,0.018851458640110522,23.803112459024252,action_stationarity_plus_shooting_defect_v3,accepted_direct,-59.723159845685288,3.1448414041671094e-14,2.7646740424870678e-16,1,0.00011320108491679598,0.018851458640110522,1,0.01128807177039542,361.34998152800546,32011.665843204275,1.3661715528176664e-14,6.0477637013794187e-14,0,1,3.1448414041671094e-14,2.7646740424870678e-16,1,0,max_iterations,999,6.5220342919687351e-08,5.73361152236462e-10,0,0.00011320108491519502,0.018851458640848931,23.803113269314352
284,1,direct,0,6.0368945264787791e-12,5.4781240719141226e-14,0,1.7146122299408418e-07,0.00041917217896589309,249.56890326020743,action_stationarity_plus_shooting_defect_v3,accepted_direct,-56.839646752866969,6.0368945264787791e-12,5.4781240719141226e-14,1,1.7146122299408418e-07,0.00041917217896589309,1,0.011288648538638334,24696.350296413868,2187715.4038310423,3.9409283785970963e-14,2.5478284170391231e-14,0,1,6.0368945264787791e-12,5.4781240719141226e-14,1,1,gradient,17,3.5687983010511172e-11,3.2384729922054331e-13,1,1.7146122299403529e-07,0.00041917217896586534,249.56890326050569
285,1,max_iterations,999,5.8545418666737703e-08,5.0951053715418577e-10,1,5.5513169748920744e-08,0.00024007186514306278,440.49431827332165,action_stationarity_plus_shooting_defect_v3,cold_refined,-59.645261581160199,5.8545418666737703e-08,5.0951053715418577e-10,1,5.5513169748920744e-08,0.00024007186514306278,1,0.011288377634358642,80716.692099151216,7150424.508608955,7.3021924897843045e-09,4.5513610095523882e-09,4.5478781306748875e-09,1,3.1773380622847752e-07,2.7651817336761666e-09,1,0,max_iterations,999,5.8545418666737703e-08,5.0951053715418577e-10,1,5.5513169748920744e-08,0.00024007186514306278,440.49431827332165
286,1,step,13,3.5193967659152107e-07,2.6505996334848835e-09,0,1.6492808208374088e-08,0.00013337392985503238,837.61634991810581,action_stationarity_plus_shooting_defect_v3,cold_refined,-82.573047537257281,3.5193967659152107e-07,2.6505996334848835e-09,1,1.6492808208374088e-08,0.00013337392985503238,1,0.011286139396586133,306171.05479330814,27128058.943337146,1.0003585644707514e-09,1.6739097902785668e-11,3.4638252164829334e-10,1,8.6598925572604786e-06,6.522114318260883e-08,1,1,step,13,3.5193967659152107e-07,2.6505996334848835e-09,0,1.6492808208374088e-08,0.00013337392985503238,837.61634991810581
287,1,gradient,4,2.1524723318891772e-10,1.680286184290312e-12,0,0.024033758600163477,0.19069294548993276,1.0327658870661276,action_stationarity_plus_shooting_defect_v3,cold_refined,-66.421566320482626,2.1524723318891772e-10,1.680286184290312e-12,1,0.024033758600163477,0.19069294548993276,1,0.011287993042563267,34.148709621505816,3025.224191115497,1.2409666921527562e-10,3.6021310212258164e-10,7.5217089168431792e-10,1,7.3378070457063071e-09,5.7281181362955859e-11,1,1,gradient,4,2.1524723318891772e-10,1.680286184290312e-12,0,0.024033758600163477,0.19069294548993276,1.0327658870661276
288,1,gradient,4,5.2192570405110182e-13,4.1387832755577846e-15,0,0.044885460798496285,0.27378554610826439,0.82442144781266924,action_stationarity_plus_shooting_defect_v3,cold_refined,-63.161320941703686,5.2192570405110182e-13,4.1387832755577846e-15,1,0.044885460798496285,0.27378554610826439,1,0.011286100619969673,34.052859759431279,3017.238717434258,3.4642664959705096e-13,9.8556576816745804e-13,8.6516570112086116e-10,1,9.8422839118799391e-09,7.8047660295918718e-11,1,1,gradient,4,5.2192570405110182e-13,4.1387832755577846e-15,0,0.044885460798496285,0.27378554610826439,0.82442144781266924
289,1,gradient,3,1.5391761240046696e-11,1.209500065390214e-13,0,0.23987190144128026,0.64823697105060818,0.42084601345032974,action_stationarity_plus_shooting_defect_v3,cold_refined,-63.416142143625287,1.5391761240046696e-11,1.209500065390214e-13,1,0.23987190144128026,0.64823697105060818,1,0.011285071381767228,33.941378525862653,3007.6352534818861,1.1624267189244686e-11,4.552164643426972e-11,7.3332719988215285e-10,1,1.3362224718478785e-09,1.0500170460533601e-11,1,1,gradient,3,1.5391761240046696e-11,1.209500065390214e-13,0,0.23987190144128026,0.64823697105060818,0.42084601345032974
290,1,gradient,3,9.595271919979241e-14,7.5388412315980226e-16,0,0.72197094440657195,1.1763752484900243,0.2915587926193402,action_stationarity_plus_shooting_defect_v3,cold_refined,-63.98779838627587,9.595271919979241e-14,7.5388412315980226e-16,1,0.72197094440657195,1.1763752484900243,1,0.011284338355674323,33.925311394246407,3006.4067847794622,7.1004563519609229e-14,3.2824637557697384e-13,1.0390130134045984e-09,1,1.4381583048886037e-09,1.1299364121097673e-11,1,1,gradient,3,9.595271919979241e-14,7.5388412315980226e-16,0,0.72197094440657195,1.1763752484900243,0.2915587926193402
291,1,direct,0,2.5098964921339071e-14,1.9057454828598213e-16,0,0.0099201980400648315,0.74664517677290854,10.604861562460885,action_stationarity_plus_shooting_defect_v3,accepted_direct,-70.529230379476544,2.5098964921339071e-14,1.9057454828598213e-16,1,0.0099201980400648315,0.74664517677290854,1,0.011284250455793605,97.00416959154245,8596.4211776014054,1.2665410487281539e-14,8.4416113137278945e-14,0,1,2.5098964921339071e-14,1.9057454828598213e-16,1,1,gradient,18,7.7631290480953093e-12,5.8944853553252339e-14,1,0.00992019803978339,0.74664517677278375,10.604861562760862
292,1,direct,0,8.2527332830337017e-12,5.9635919326340544e-14,0,1.2389307292038339e-06,0.0013906280183925146,130.87480988443113,action_stationarity_plus_shooting_defect_v3,accepted_direct,-78.374889937408355,8.2527332830337017e-12,5.9635919326340544e-14,1,1.2389307292038339e-06,0.0013906280183925146,1,0.011281954171159035,8731.8514587555183,773966.22307485086,8.8686308619288243e-14,2.2046257779082921e-14,0,1,8.2527332830337017e-12,5.9635919326340544e-14,1,1,gradient,14,9.3689708354163931e-09,6.7702077572320734e-11,1,1.2389307181727701e-06,0.001390628008772099,130.87480999218022
293,1,gradient,32,1.0784475958413971e-11,7.8547617600055615e-14,1,6.8303756909031772e-07,0.0021992464549210056,552.68785283396755,action_stationarity_plus_shooting_defect_v3,cold_refined,-74.737622535948844,1.0784475958413971e-11,7.8547617600055615e-14,1,6.8303756909031772e-07,0.0021992464549210056,1,0.011279767738344071,106018.33468133512,9398982.065999452,4.358929103114507e-14,4.5678581238424604e-14,8.0157112474217156e-14,1,2.6263845531879362e-11,1.9129000829525527e-13,1,1,gradient,32,1.0784475958413971e-11,7.8547617600055615e-14,1,6.8303756909031772e-07,0.0021992464549210056,552.68785283396755
294,1,direct,0,1.6798955685189429e-11,1.3185885221999777e-13,0,9.2942312848133673e-08,0.00031169911063963496,452.59536509356019,action_stationarity_plus_shooting_defect_v3,accepted_direct,-64.421249553530572,1.6798955685189429e-11,1.3185885221999777e-13,1,9.2942312848133673e-08,0.00031169911063963496,1,0.011278010961693638,83133.520520397011,7371292.7574520381,7.3524994259921144e-14,5.1174878213240264e-14,0,1,1.6798955685189429e-11,1.3185885221999777e-13,1,1,gradient,13,8.9100768377954833e-09,6.9937234613905688e-11,1,9.29423128488246e-08,0.00031169911064196643,452.59536525306464
295,1,direct,0,1.4758600358445263e-11,1.3523250671161937e-13,0,9.8251193011227034e-08,0.00032184253561613752,464.29604351194598,action_stationarity_plus_shooting_defect_v3,accepted_direct,-50.342579635369454,1.4758600358445263e-11,1.3523250671161937e-13,1,9.8251193011227034e-08,0.00032184253561613752,1,0.011276612872891473,89781.330556625209,7961728.5410635974,5.6111554846926455e-14,1.0842040377249601e-13,0,1,1.4758600358445263e-11,1.3523250671161937e-13,1,1,gradient,12,5.5011506362350125e-10,5.0406838878226131e-12,0,9.825119300955785e-08,0.00032184253561239051,464.29604352560779
296,1,direct,0,1.0218466786360761e-10,1.0130891139765794e-12,0,2.7070322183417431e-08,0.0001680020337199023,633.1829827134145,action_stationarity_plus_shooting_defect_v3,accepted_direct,-49.589760268315693,1.0218466786360761e-10,1.0130891139765794e-12,1,2.7070322183417431e-08,0.0001680020337199023,1,0.011275662378213102,162147.71605246345,14380327.346956236,2.8085762475559889e-13,8.1443183291023807e-14,0,1,1.0218466786360761e-10,1.0130891139765794e-12,1,1,gradient,10,5.6744453425709906e-10,5.6258134655650635e-12,0,2.7070322182373873e-08,0.00016800203371682143,633.18298272675838
297,1,step,14,1.0042512555654223e-07,1.0014689303414037e-09,0,1.237536257181401e-07,0.00038594585559378891,376.8377304252088,action_stationarity_plus_shooting_defect_v3,cold_refined,-50.794843560136421,1.0042512555654223e-07,1.0014689303414037e-09,1,1.237536257181401e-07,0.00038594585559378891,1,0.011275091507414422,55702.857352819818,4940346.3658090942,8.3427126232958419e-10,6.9618780000016021e-11,1.3245962090465793e-10,1,2.2802682019818016e-07,2.2739506119269503e-09,1,1,step,14,1.0042512555654223e-07,1.0014689303414037e-09,0,1.237536257181401e-07,0.00038594585559378891,376.8377304252088
298,1,gradient,11,1.2990485876810812e-11,1.209927725310497e-13,1,1.0262165002347716e-07,0.00032388972928096282,357.64563934377901,action_stationarity_plus_shooting_defect_v3,cold_refined,-56.353862099132435,1.2990485876810812e-11,1.209927725310497e-13,1,1.0262165002347716e-07,0.00032388972928096282,1,0.011275180151839736,50351.876118761356,4465726.9720471473,1.82181953222906e-13,1.1139521726900642e-13,5.2583627035671247e-14,1,1.7339271204557214e-11,1.6149715388645771e-13,1,1,gradient,11,1.2990485876810812e-11,1.209927725310497e-13,1,1.0262165002347716e-07,0.00032388972928096282,357.64563934377901
299,1,direct,0,1.7224882027734972e-10,1.5137773353954172e-12,0,5.9394692359202438e-08,0.00024791630683908272,469.86734171649863,action_stationarity_plus_shooting_defect_v3,accepted_direct,-65.224952871251517,1.7224882027734972e-10,1.5137773353954172e-12,1,5.9394692359202438e-08,0.00024791630683908272,1,0.011277515840757736,83116.210858210441,7370081.4994932311,7.6443001853535563e-13,9.9937115039766235e-14,0,1,1.7224882027734972e-10,1.5137773353954172e-12,1,1,step,10,2.7440932987008842e-07,2.4115963378415351e-09,0,5.9394690000682441e-08,0.00024791630140420795,469.86734779288975
300,1,direct,0,2.6703533377104049e-10,2.1257911941967677e-12,0,1.7364630952773832e-08,0.00013479291778395464,793.26227315015831,action_stationarity_plus_shooting_defect_v3,accepted_direct,-84.118718085925494,2.6703533377104049e-10,2.1257911941967677e-12,1,1.7364630952773832e-08,0.00013479291778395464,1,0.011275170019793196,254381.0270514914,22561169.951755382,5.9303724450958979e-13,5.2979679884953301e-14,0,1,2.6703533377104049e-10,2.1257911941967677e-12,1,1,step,14,2.0739297125039351e-07,1.6509955660040175e-09,0,1.7364630719191335e-08,0.0001347929170679163,793.26228063297992
